sep=,
classical,_Impromptu_Op_90_D899_No_3_in_G_Flat_Major_by_Franz_Schubert,-344.928291213, 206.399030647, 25.453759362, -11.713757758, 10.5278115943, -2.39734069111, -18.2530837896, -16.1738530344, -11.9392458449, -11.6106394597, 44.1978336138, 18.7724771284, 23.9956505567, 8.99057250276, 10.2829165012, 7.26428370547, 7.55260134893, 7.13183160463, 6.34459516781, 6.741149131
classical,_Wiegenlied_Op_98_No_2_D_498_Schubert_JANET_BAKER,-496.670346264, 153.851839246, 18.0148369494, 13.2692935054, 8.2716970547, -2.32333106771, 3.73240416456, -5.93993016051, -27.9912702101, -3.41388750822, 41.8661753089, 24.9534273171, 27.0885855996, 16.2107821415, 17.3666492668, 11.5266908117, 17.9564199768, 9.76572716919, 13.4561980452, 10.0569533452
classical,22_Samson_and_Delilah_Op_47_Act_2_Mon_coeur_s_ouvre_a_,-272.398536119, 164.232110176, -34.9754787663, 41.1485861602, -1.5496197637, -20.2632387326, 14.2657474108, -12.8650265496, -23.6478077042, 11.5916957914, 67.8481362986, 18.3543887178, 25.9079579235, 18.2541084028, 14.2926879938, 13.6574560605, 16.5956445897, 9.6569872332, 11.5989888302, 9.61587535409
classical,_Oravecz_Gyo_rgy_Liszt_Fantasia_on_Hungarian_Folk_Melodies_for_Piano_Orchestra,-422.021584803, 169.572728997, -24.1151199508, -4.23559268868, -1.36482706095, 4.89568156527, 0.376479470896, -0.602295844979, 5.86058503493, -0.292541331673, 117.006609529, 47.4499359265, 37.9697427021, 23.700521795, 14.6550122065, 12.8584908626, 11.6167388631, 12.4162098701, 11.5836891146, 14.1161323773
classical,A_Borodin_String_Quartet_No_2_in_D_Major_IV_Finale_Andante_Vivace_Kontras_Quartet_,-250.132489056, 128.481197749, -40.765648323, 27.013138212, -5.47535006893, -5.1665918323, -10.831849788, -1.79006816341, -7.29476063913, -5.18986301164, 48.5000684521, 23.0441847577, 8.77634694403, 7.23622500149, 8.12785829684, 6.48908741878, 8.36219981986, 7.22807133844, 7.24249281108, 9.3426423751
classical,A_Vivaldi_Concerto_for_flautino_strings_b_c_in_C_major_RV_444_Amarillis,-307.640853652, 111.828234703, -49.0551003667, -6.42707543114, -0.999982379253, 8.62898700592, -2.45077406296, -14.476478591, -16.0594508294, -9.64377733649, 45.33782265, 22.842444241, 26.670853967, 11.9817312148, 14.6843438602, 12.3876436081, 11.4303452019, 12.2029715334, 14.548595804, 10.9028834809
classical,Alexander_Borodin_Polovtsian_Dance_No_3_allegro_with_chorus,-147.574076925, 130.399658438, -35.6558214872, 17.6981978112, -4.75978516951, -2.74355015191, -3.85603155601, 2.95712982938, -13.7879147558, -3.7416651099, 74.8858451104, 28.6424418575, 19.5196298448, 10.4302997886, 15.9750637157, 9.31812675187, 7.21598400311, 7.97699040551, 9.2884115742, 8.20183202548
classical,Anton_Bruckner_Symphony_No_9_in_D_Minor_Daniel_Barenboim_Berlin_Philharmonic_Orchestra_,-283.724559856, 139.668939059, -8.16931719018, 21.6164709101, -1.53162780464, -2.22433248633, -8.17844148597, -4.41332431092, -5.6070777985, -0.531946311801, 144.957216929, 26.2841841465, 23.9952223224, 6.89015086672, 14.8192481812, 5.98879237091, 9.23354448821, 7.21129394275, 6.65113922703, 4.44714807373
classical,Anton_Bruckner_Symphony_No_4_in_E_flat_Major_Romantic_Barenboim_Full_,-439.916564516, 135.070305419, -36.5182982873, 22.2919590581, -7.82793902613, -3.28916523011, -9.96236344516, -2.20979183254, -12.6166666936, -0.647972867243, 20.2989364883, 11.3056895263, 11.9982924824, 8.69611148584, 7.62431358888, 6.88223939674, 6.92128137774, 6.94604559586, 7.01392459284, 6.49217891776
classical,Antonio_Vivaldi_Concerto_RV_315_op_8_2_L_Estate_3_Presto,-183.055063833, 135.031464506, -22.7546624582, 32.80759431, -6.77534525069, 2.54251775391, -3.00369376844, 0.510943798864, -9.59808150793, -2.61959356261, 69.0595403186, 23.9588277588, 11.603280795, 9.00569772627, 8.18625098922, 6.37374967162, 6.06928720513, 5.24670081244, 6.49073037694, 6.56670187911
classical,Antonio_Vivaldi_Violin_Concerto_in_A_minor,-283.989571022, 114.329431809, -27.178199002, 15.2472285152, -9.9930687061, -12.4026609216, -15.1465133133, -7.73825835767, -10.073967529, -11.3914254626, 44.2764855809, 16.7421211461, 11.2521829503, 10.3259972082, 10.4292603641, 8.12559021102, 8.02356531755, 7.725621616, 7.37803116226, 9.73095462464
classical,Antonio_Vivaldi_Concerto_in_C_major_for_Guitar_Strings_and_Continuo,-228.918419442, 122.0933365, -13.4466732687, 30.5454488481, -10.4040604729, 2.93578319682, -6.327151368, 9.664177556, -7.68775570726, -0.968561083565, 75.1785266002, 22.7482549747, 21.6034515185, 10.6418047264, 9.50939447093, 8.84155363144, 8.17869445267, 9.36159118245, 9.61641463504, 10.637121796
classical,Antonio_Vivaldi_Concerto_in_D_Major_RV_230_Op_3_No_9,-203.209875129, 117.5063543, -9.32309349625, 30.591471674, -2.13017509109, 8.91512972375, -9.587934132, -0.460391481497, -3.77914152008, 6.0283308698, 66.1589254178, 17.0666730541, 12.6585435624, 7.80071466823, 6.45062802974, 6.79497389763, 7.10398193357, 7.50414028783, 10.0055999471, 11.1112479433
