sep=,
Air,01_La_femme_d_argent,-126.547774782, 143.450824961, 23.1204668996, 33.632362093, 4.99480791508, 10.8850644283, -5.62270929506, 10.1864373968, -4.02225770377, 2.9547854158, 54.5307703855, 30.5119298901, 23.9130364137, 11.5267778771, 10.9305496472, 10.858055457, 10.7763485031, 9.22255534581, 8.74586991916, 8.97053859095
Air,01_Venus,-127.456890476, 154.276799665, -21.6907852694, 15.4934814222, 5.39730598352, 5.87778665477, -1.32590621459, 0.221070007146, -5.6595569634, -0.87128474008, 45.3607487959, 33.7770353971, 16.1832580216, 10.9273189939, 14.1082042001, 10.8219355394, 13.3214455179, 8.94050337694, 7.09480143985, 7.65519212936
Air,03_Radio_1,3.75662543473, 114.872853176, -15.8688130834, 24.293802984, 11.0547454187, 16.185964325, 5.64893885467, 12.6564139413, 1.58131202569, 8.0705252824, 48.9584035698, 28.9816563137, 15.6795710879, 10.9277868837, 9.84923269063, 7.07461115701, 7.6622571935, 6.60149551625, 6.578573463, 6.37046660382
Air,04_Kelly_Watch_The_Stars,-48.7701392037, 102.565905494, 11.8900225209, 40.9684396794, -8.27559701706, 23.2004496242, 2.03106711228, 2.2119427057, -1.96593034873, 4.579027144, 38.860786292, 23.2833512297, 16.5535312789, 13.6806672967, 11.0047522159, 9.89390239868, 9.12041955576, 9.44489996542, 8.56840455164, 8.21288098442
Air,05_Radian,-274.858637082, 159.929850347, 96.3741848039, 47.9472179908, 14.5600170518, 9.44736061357, 6.33728647591, 15.2392716908, 6.14926898965, -11.3267208877, 47.4191467629, 16.7356271926, 14.0409092109, 7.82628202484, 7.18659305862, 6.57923655415, 5.67953761422, 8.03553566677, 6.75818262435, 10.2484430295
Air,08_Bossa_96_Demo_,-195.785340173, 144.478337794, 28.8516250546, 22.6434589333, 13.7069333601, 19.1484885667, -6.1128116007, -5.77570654677, -0.903447775579, -3.19027641502, 51.7372476555, 32.6256705221, 14.2059720376, 9.40275359009, 13.8330382021, 13.1352496928, 7.62038147116, 11.5305675573, 7.82530992617, 7.96546711106
Air,08_Ce_Matin_La,-132.365374508, 129.938448021, 32.8218220836, 13.8256988957, 7.06356290222, 9.99176901024, -9.39564910291, 8.94463767955, 0.0966702632948, -6.18175776296, 22.6874379591, 20.4361707539, 18.5159468102, 13.593695888, 9.12816678793, 9.78696507902, 9.19796368005, 8.54092716882, 7.51281627723, 7.72182297131
Air,1_Playground_Love_feat_Gordon_Tracks_,-124.482480988, 128.342862472, -19.4815513402, 59.7443937556, 12.9787441792, 6.62555883855, 1.14115476769, 4.92298340292, -4.03497786315, -0.796785782977, 49.1066150255, 16.3728703266, 14.8173762837, 11.2512027184, 8.1481877289, 7.67629433602, 7.48576317793, 6.81474157124, 6.91800094938, 6.58887295421
Air,10_Alone_In_Kyoto,-239.8037723, 180.28052192, 22.0014271323, 31.0411121321, 18.5652073183, 7.16327417411, -3.70409396879, -13.6031068889, -11.0184475137, -9.20471845839, 56.6937105454, 20.9194131535, 15.2789402231, 16.0887379094, 11.3302254114, 9.61645180545, 8.03972434776, 11.1109123071, 9.02725795354, 9.9293346221
Air,10_Le_Voyage_de_Penelope,-118.553888968, 145.854349356, -6.80250085911, 37.2983168421, 8.1764612729, 11.2030065314, -5.8806735257, 4.32596366841, -11.2170891953, -0.834882784728, 38.6416654788, 23.0247558198, 14.8657170944, 9.10449870228, 10.4140166442, 8.59119195248, 7.95998480431, 7.76139429857, 7.43810298463, 6.95236609091
Aphex_Twin,01_Xtal,-107.813919136, 104.832485418, 34.4005018191, 29.1515520692, 17.0517164306, 0.988940099337, 9.34458601419, 6.64284484054, 9.34714420805, 10.2754879836, 22.4396165166, 10.9282642754, 10.393660371, 9.12379525706, 7.56424391179, 6.56886134613, 5.61436177567, 6.48265130733, 4.81380536155, 5.08303029216
Aphex_Twin,03_Pulsewidth,-165.000942189, 110.756848957, 56.9450267322, 38.5566926904, 17.7264431109, 29.6599999191, -6.50936312635, 11.2721446761, -2.78792018099, 16.7795448259, 59.4947977688, 25.7587256402, 32.4302790866, 13.1269154454, 8.57732746913, 8.80082205824, 8.43987702606, 7.01979582418, 5.44804218309, 5.67504911659
Aphex_Twin,04_Ageispolis,-214.199258854, 83.8276326093, 73.1320478072, 30.4641445895, 10.7778198935, 22.5919027958, -3.23198114714, 12.7991831108, 1.96286580562, 17.0026532154, 60.5984519382, 37.8956546697, 26.791758923, 19.7009678942, 13.0696022724, 13.2141925339, 10.5173971506, 9.82772662734, 8.31214450601, 7.00754093359
Aphex_Twin,06_Green_Calx,-63.8533195361, 100.460080114, 15.2206272033, 14.1018064729, 11.7904904493, 2.79067838303, -4.19253813185, 3.70601096634, -5.36111304666, 5.96828287095, 38.3397629352, 17.6097452496, 20.5942028959, 14.0008015701, 12.6206679744, 10.8945485432, 7.85605579643, 9.64545467858, 7.23313653819, 7.84827338756
Aphex_Twin,07_Heliosphan,-121.074496472, 88.0699309309, 77.3110286635, 36.9779738387, 18.7114790448, 22.0084247849, -15.902554016, 18.6049480573, -12.4233485366, 4.74940329028, 31.1928716889, 16.6063450098, 11.8952733091, 10.9124839932, 10.5307310641, 11.0201526596, 9.18396948001, 7.08362875982, 5.71763181608, 6.2886183081
Aphex_Twin,08_We_are_the_music_makers,-151.366629534, 93.1602178406, 40.8665632668, 39.8758942514, 2.39917446624, 15.1627686724, 7.21281480914, 19.6701502242, 2.59542243127, 2.41613517092, 59.5932558496, 22.688359322, 20.233183533, 13.3841595339, 10.8227676602, 10.6318025623, 8.63667455973, 8.75871653896, 9.01752455191, 5.68719232138
